Year,Model,Price,Exterior_Color,Drivetrain,Fuel_Type,Engine,Mileage,Seller_Type
2023,Civic Si Base,"$29,590 ",White,FWD,Gasoline,1.5L Turbo,3,Dealer
2023,Civic Si Base,"$31,348 ",White,FWD,Gasoline,1.5L Turbo,0,Dealer
2005,Civic LX,"$4,000 ",Black,FWD,Gasoline,1.8L ,193952,Dealer
2003,Civic LX,"$5,999 ",Blue,FWD,Gasoline,1.8L ,99310,Dealer
1981,Prelude,"$11,998 ",Silver,FWD,Gasoline,1.8L ,13846,Dealer
2016,HR-V EX-L w/Navigation,"$22,995 ",Silver,AWD,Gasoline,1.8L ,26546,Dealer
2016,HR-V LX,"$19,998 ",Silver,AWD,Gasoline,1.8L ,33712,Dealer
2017,HR-V LX,"$18,995 ",Silver,AWD,Gasoline,1.8L ,97123,Dealer
2017,HR-V EX-L w/Navigation,"$19,995 ",Silver,AWD,Gasoline,1.8L ,55386,Dealer
2018,HR-V EX,"$19,952 ",Black,AWD,Gasoline,1.8L ,70632,Dealer
2018,HR-V EX-L w/Navigation,"$19,891 ",Blue,AWD,Gasoline,1.8L ,78362,Dealer
2018,HR-V LX,"$19,592 ",Blue,AWD,Gasoline,1.8L ,48626,Dealer
2018,HR-V EX-L w/Navigation,"$20,382 ",Silver,AWD,Gasoline,1.8L ,81746,Dealer
2018,HR-V LX,"$17,998 ",Silver,AWD,Gasoline,1.8L ,76321,Dealer
2019,HR-V EX,"$24,963 ",Black,AWD,Gasoline,1.8L ,15059,Dealer
2019,HR-V LX,"$21,990 ",Black,AWD,Gasoline,1.8L ,56296,Dealer
2019,HR-V EX,"$25,995 ",Black,AWD,Gasoline,1.8L ,43039,Dealer
2019,HR-V Touring,"$22,998 ",Blue,AWD,Gasoline,1.8L ,41615,Dealer
2019,HR-V EX-L,"$25,500 ",Silver,AWD,Gasoline,1.8L ,17034,Dealer
2019,HR-V LX,"$23,590 ",Silver,AWD,Gasoline,1.8L ,33738,Individual
2019,HR-V Touring,"$22,628 ",White,AWD,Gasoline,1.8L ,101884,Dealer
2020,HR-V LX,"$21,998 ",Black,AWD,Gasoline,1.8L ,40007,Dealer
2020,HR-V Sport,"$20,500 ",Black,AWD,Gasoline,1.8L ,43371,Dealer
2020,HR-V LX,"$24,295 ",Black,AWD,Gasoline,1.8L ,5375,Dealer
2020,HR-V LX,"$23,297 ",Black,AWD,Gasoline,1.8L ,26505,Dealer
2020,HR-V LX,"$26,998 ",Silver,AWD,Gasoline,1.8L ,2235,Dealer
2020,HR-V EX,"$25,900 ",Silver,AWD,Gasoline,1.8L ,10871,Dealer
2020,HR-V EX,"$23,998 ",Silver,AWD,Gasoline,1.8L ,19022,Dealer
2020,HR-V LX,"$22,495 ",Silver,AWD,Gasoline,1.8L ,37793,Dealer
2020,HR-V LX,"$21,185 ",White,AWD,Gasoline,1.8L ,51917,Dealer
2021,HR-V EX,"$23,992 ",Black,AWD,Gasoline,1.8L ,45250,Dealer
2021,HR-V EX-L,"$26,824 ",Black,AWD,Gasoline,1.8L ,35313,Dealer
2021,HR-V LX,"$23,279 ",Black,AWD,Gasoline,1.8L ,37562,Dealer
2021,HR-V EX,"$23,450 ",Black,AWD,Gasoline,1.8L ,45151,Dealer
2021,HR-V EX,"$26,495 ",Blue,AWD,Gasoline,1.8L ,16343,Dealer
2021,HR-V EX,"$26,795 ",Silver,AWD,Gasoline,1.8L ,39609,Dealer
2021,HR-V LX,"$19,550 ",Silver,AWD,Gasoline,1.8L ,84539,Dealer
2021,HR-V EX,"$26,322 ",Silver,AWD,Gasoline,1.8L ,40860,Dealer
2021,HR-V EX,"$23,999 ",Silver,AWD,Gasoline,1.8L ,39000,Dealer
2021,HR-V EX,"$24,993 ",Silver,AWD,Gasoline,1.8L ,38252,Dealer
2021,HR-V Sport,"$24,000 ",Silver,AWD,Gasoline,1.8L ,21390,Dealer
2021,HR-V EX,"$29,988 ",Silver,AWD,Gasoline,1.8L ,45292,Dealer
2021,HR-V LX,"$24,322 ",Silver,AWD,Gasoline,1.8L ,16722,Dealer
2021,HR-V EX,"$27,000 ",White,AWD,Gasoline,1.8L ,22307,Dealer
2021,HR-V Sport,"$25,241 ",White,AWD,Gasoline,1.8L ,20078,Dealer
2022,HR-V Sport,"$26,545 ",Black,AWD,Gasoline,1.8L ,5,Dealer
2022,HR-V EX,"$27,795 ",Black,AWD,Gasoline,1.8L ,9,Dealer
2022,HR-V EX,"$27,795 ",Black,AWD,Gasoline,1.8L ,9,Dealer
2022,HR-V EX-L,"$26,998 ",Black,AWD,Gasoline,1.8L ,14120,Dealer
2022,HR-V EX,"$27,990 ",Blue,AWD,Gasoline,1.8L ,11208,Dealer
2022,HR-V Sport,"$26,545 ",Blue,AWD,Gasoline,1.8L ,5,Dealer
2022,HR-V EX-L,"$29,395 ",Blue,AWD,Gasoline,1.8L ,–,Dealer
2022,HR-V EX,"$24,498 ",Blue,AWD,Gasoline,1.8L ,20456,Dealer
2022,HR-V Sport,"$26,545 ",Red,AWD,Gasoline,1.8L ,5,Dealer
2022,HR-V Sport,"$24,699 ",Red,AWD,Gasoline,1.8L ,10913,Dealer
2022,HR-V Sport,"$26,545 ",Red,AWD,Gasoline,1.8L ,10,Dealer
2022,HR-V Sport,"$26,545 ",Silver,AWD,Gasoline,1.8L ,2088,Dealer
2022,HR-V Sport,"$26,545 ",Silver,AWD,Gasoline,1.8L ,5,Dealer
2022,HR-V EX-L,"$29,990 ",Silver,AWD,Gasoline,1.8L ,2852,Dealer
2022,HR-V EX-L,"$29,790 ",Silver,AWD,Gasoline,1.8L ,–,Dealer
2022,HR-V EX,"$25,802 ",Silver,AWD,Gasoline,1.8L ,2139,Dealer
2022,HR-V Sport,"$26,940 ",Silver,AWD,Gasoline,1.8L ,9,Dealer
2022,HR-V Sport,"$26,940 ",White,AWD,Gasoline,1.8L ,15635,Dealer
2022,HR-V EX,"$28,190 ",White,AWD,Gasoline,1.8L ,–,Dealer
2022,HR-V LX,"$24,540 ",White,AWD,Gasoline,1.8L ,3000,Dealer
2022,HR-V EX-L,"$29,790 ",White,AWD,Gasoline,1.8L ,3000,Dealer
2022,HR-V EX-L,"$29,340 ",White,AWD,Gasoline,1.8L ,–,Dealer
2022,HR-V Sport,"$27,388 ",White,AWD,Gasoline,1.8L ,7902,Dealer
2022,HR-V Sport,"$26,940 ",White,AWD,Gasoline,1.8L ,3000,Dealer
2022,HR-V EX-L,"$29,790 ",White,AWD,Gasoline,1.8L ,6,Dealer
2022,HR-V EX-L,"$28,217 ",White,AWD,Gasoline,1.8L ,24676,Dealer
2022,HR-V EX-L,"$28,970 ",White,AWD,Gasoline,1.8L ,14999,Dealer
2020,HR-V LX,"$24,998 ",Silver,AWD,Gasoline,1.8L ,21593,Dealer
2006,Civic EX,"$3,900 ",Blue,FWD,Gasoline,1.8L ,188824,Dealer
2006,Civic LX,"$10,988 ",Silver,FWD,Gasoline,1.8L ,49025,Dealer
2006,Civic LX,"$5,206 ",Silver,FWD,Gasoline,1.8L ,182102,Dealer
2006,Civic EX,"$7,995 ",Silver,FWD,Gasoline,1.8L ,140587,Dealer
2006,Civic LX,"$6,995 ",White,FWD,Gasoline,1.8L ,109054,Dealer
2008,Civic LX,"$7,488 ",Black,FWD,Gasoline,1.8L ,126984,Dealer
2008,Civic LX,"$5,995 ",Black,FWD,Gasoline,1.8L ,186163,Dealer
2008,Civic LX,"$7,990 ",Blue,FWD,Gasoline,1.8L ,135925,Dealer
2008,Civic EX,"$14,995 ",Silver,FWD,Gasoline,1.8L ,15630,Dealer
2008,Civic LX,"$6,950 ",Silver,FWD,Gasoline,1.8L ,126163,Dealer
2008,Civic EX,"$9,995 ",Silver,FWD,Gasoline,1.8L ,64423,Dealer
2008,Civic LX,"$5,991 ",Silver,FWD,Gasoline,1.8L ,114304,Dealer
2008,Civic LX,"$4,995 ",Yellow,FWD,Gasoline,1.8L ,231000,Dealer
2009,Civic EX-L,"$6,997 ",Black,FWD,Gasoline,1.8L ,154518,Dealer
2009,Civic EX,"$9,500 ",Blue,FWD,Gasoline,1.8L ,93569,Dealer
2009,Civic LX,"$8,499 ",Blue,FWD,Gasoline,1.8L ,136660,Dealer
2009,Civic LX,"$10,990 ",Blue,FWD,Gasoline,1.8L ,73723,Dealer
2009,Civic EX,"$9,990 ",Red,FWD,Gasoline,1.8L ,58309,Dealer
2009,Civic LX,"$9,300 ",White,FWD,Gasoline,1.8L ,109184,Dealer
2010,Civic LX,"$8,900 ",Black,FWD,Gasoline,1.8L ,61155,Dealer
2010,Civic LX,"$9,500 ",Red,FWD,Gasoline,1.8L ,133063,Dealer
2011,Civic LX-S,"$9,722 ",Black,FWD,Gasoline,1.8L ,128227,Dealer
2011,Civic EX,"$12,699 ",Silver,FWD,Gasoline,1.8L ,62859,Dealer
2011,Civic LX,"$12,000 ",White,FWD,Gasoline,1.8L ,90239,Dealer
2012,Civic LX,"$13,995 ",Black,FWD,Gasoline,1.8L ,98917,Dealer
2012,Civic LX,"$14,988 ",Blue,FWD,Gasoline,1.8L ,45958,Dealer
2012,Civic EX,"$12,999 ",Silver,FWD,Gasoline,1.8L ,85453,Dealer
2012,Civic LX,"$9,980 ",White,FWD,Gasoline,1.8L ,136486,Dealer
2013,Civic EX-L,"$15,980 ",BLue,FWD,Gasoline,1.8L ,56964,Dealer
2013,Civic LX,"$13,999 ",Silver,FWD,Gasoline,1.8L ,89772,Dealer
2013,Civic LX,"$12,988 ",Silver,FWD,Gasoline,1.8L ,103750,Dealer
2013,Civic LX,"$15,990 ",White,FWD,Gasoline,1.8L ,47089,Individual
2014,Civic EX,"$11,979 ",Black,FWD,Gasoline,1.8L ,139377,Dealer
2014,Civic LX,"$17,989 ",Blue,FWD,Gasoline,1.8L ,32917,Dealer
2014,Civic LX,"$17,897 ",Green,FWD,Gasoline,1.8L ,52835,Dealer
2015,Civic LX,"$17,590 ",Black,FWD,Gasoline,1.8L ,43081,Individual
2015,Civic LX,"$8,999 ",Black,FWD,Gasoline,1.8L ,101333,Dealer
2015,Civic LX,"$12,295 ",Black,FWD,Gasoline,1.8L ,110984,Dealer
2015,Civic LX,"$14,995 ",Black,FWD,Gasoline,1.8L ,94936,Dealer
2015,Civic LX,"$13,995 ",Black,FWD,Gasoline,1.8L ,91904,Dealer
2015,Civic EX-L,"$12,300 ",Blue,FWD,Gasoline,1.8L ,124500,Dealer
2015,Civic LX,"$17,900 ",Blue,FWD,Gasoline,1.8L ,46416,Dealer
2015,Civic EX,"$12,495 ",Silver,FWD,Gasoline,1.8L ,111357,Dealer
2015,Civic LX,"$16,405 ",Silver,FWD,Gasoline,1.8L ,22991,Dealer
2015,Civic EX,"$16,298 ",Silver,FWD,Gasoline,1.8L ,71839,Dealer
2015,Civic LX,"$11,993 ",Silver,FWD,Gasoline,1.8L ,96393,Dealer
2015,Civic LX,"$16,995 ",Silver,FWD,Gasoline,1.8L ,87351,Dealer
2015,Civic EX,"$12,539 ",Silver,FWD,Gasoline,1.8L ,121163,Dealer
2015,Civic EX-L,"$8,500 ",White,FWD,Gasoline,1.8L ,194591,Dealer
2015,Civic LX,"$12,890 ",White,FWD,Gasoline,1.8L ,103944,Dealer
2015,Civic EX,"$12,777 ",White,FWD,Gasoline,1.8L ,114011,Dealer
2016,HR-V LX,"$16,990 ",Black,FWD,Gasoline,1.8L ,94471,Individual
2016,HR-V EX,"$18,495 ",Black,FWD,Gasoline,1.8L ,60009,Dealer
2017,HR-V LX,"$18,990 ",Blue,FWD,Gasoline,1.8L ,63975,Individual
2017,HR-V EX,"$12,591 ",Silver,FWD,Gasoline,1.8L ,115491,Dealer
2017,HR-V EX-L w/Navigation,"$16,388 ",Silver,FWD,Gasoline,1.8L ,96759,Dealer
2017,HR-V LX,"$19,995 ",Silver,FWD,Gasoline,1.8L ,34440,Dealer
2017,HR-V LX,"$12,995 ",Silver,FWD,Gasoline,1.8L ,110526,Dealer
2018,HR-V LX,"$15,594 ",Black,FWD,Gasoline,1.8L ,89125,Dealer
2018,HR-V EX-L w/Navigation,"$22,984 ",Green,FWD,Gasoline,1.8L ,36223,Dealer
2018,HR-V EX,"$19,783 ",Red,FWD,Gasoline,1.8L ,50781,Dealer
2018,HR-V LX,"$20,518 ",Silver,FWD,Gasoline,1.8L ,33872,Dealer
2019,HR-V EX-L,"$24,995 ",Blue,FWD,Gasoline,1.8L ,21172,Dealer
2019,HR-V LX,"$22,595 ",Silver,FWD,Gasoline,1.8L ,42121,Dealer
2019,HR-V Sport,"$20,590 ",Silver,FWD,Gasoline,1.8L ,67814,Individual
2019,HR-V Sport,"$17,998 ",Silver,FWD,Gasoline,1.8L ,54989,Dealer
2021,HR-V EX,"$25,398 ",Silver,FWD,Gasoline,1.8L ,34649,Dealer
2021,HR-V EX,"$25,500 ",White,FWD,Gasoline,1.8L ,28000,Dealer
2021,HR-V EX,"$28,804 ",White,FWD,Gasoline,1.8L ,22956,Dealer
2022,HR-V Sport,"$23,495 ",Blue,FWD,Gasoline,1.8L ,4579,Dealer
2022,HR-V LX,"$24,087 ",Silver,FWD,Gasoline,1.8L ,10808,Dealer
2022,HR-V EX,"$28,885 ",Silver,FWD,Gasoline,1.8L ,9496,Dealer
2022,HR-V EX,"$26,295 ",Silver,FWD,Gasoline,1.8L ,9,Dealer
2022,HR-V EX,"$26,295 ",Silver,FWD,Gasoline,1.8L ,6,Dealer
2022,HR-V EX,"$27,588 ",Silver,FWD,Gasoline,1.8L ,576,Dealer
2022,HR-V EX,"$26,416 ",Silver,FWD,Gasoline,1.8L ,8622,Dealer
2022,HR-V Sport,"$25,045 ",Silver,FWD,Gasoline,1.8L ,5,Dealer
2022,HR-V Sport,"$25,995 ",White,FWD,Gasoline,1.8L ,5556,Dealer
2013,Civic EX-L,"$15,998 ",Silver,FWD,Gasoline,1.8L ,90876,Dealer
2007,Civic EX,"$7,999 ",Silver,FWD,Gasoline,1.8L ,136021,Dealer
2008,Civic EX,"$10,995 ",Silver,FWD,Gasoline,1.8L ,107511,Dealer
2023,Civic Sport,"$25,745 ",Silver,FWD,Gasoline,2.0L,8,Dealer
2022,CR-V Hybrid Touring,"$37,812 ",Silver,AWD,Gasoline,2.0L,7588,Dealer
2023,Civic Sport,"$29,540 ",Black,FWD,Gasoline,2.0L,5,Dealer
1987,Prelude Si,"$39,998 ",Red,FWD,Gasoline,2.0L,12824,Dealer
1989,Prelude Si,"$21,000 ",Blue,FWD,Gasoline,2.0L,79755,Dealer
2023,HR-V EX-L,"$30,645 ",Black,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V Sport,"$28,395 ",Black,AWD,Gasoline,2.0L,7,Dealer
2023,HR-V EX-L,"$30,645 ",Black,AWD,Gasoline,2.0L,0,Dealer
2023,HR-V Sport,"$28,395 ",Black,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V Sport,"$28,695 ",Black,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$28,645 ",Black,AWD,Gasoline,2.0L,1,Dealer
2023,HR-V Sport,"$29,695 ",Black,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$29,040 ",Green,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V Sport,"$28,790 ",White,AWD,Gasoline,2.0L,0,Dealer
2023,HR-V Sport,"$29,039 ",White,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V LX,"$27,440 ",White,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V Sport,"$28,645 ",Red,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V Sport,"$28,645 ",Red,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V Sport,"$28,645 ",Red,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V EX-L,"$30,645 ",Red,AWD,Gasoline,2.0L,0,Dealer
2023,HR-V Sport,"$29,040 ",Silver,AWD,Gasoline,2.0L,0,Dealer
2023,HR-V EX-L,"$30,645 ",Silver,AWD,Gasoline,2.0L,0,Dealer
2023,HR-V LX,"$26,545 ",Silver,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V EX-L,"$30,645 ",Silver,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$29,150 ",Silver,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$29,040 ",Silver,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$29,150 ",Silver,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$29,040 ",Silver,AWD,Gasoline,2.0L,15,Dealer
2023,HR-V Sport,"$28,790 ",Silver,AWD,Gasoline,2.0L,5,Dealer
2023,HR-V Sport,"$29,039 ",Silver,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$28,790 ",Silver,AWD,Gasoline,2.0L,1500,Dealer
2023,HR-V Sport,"$29,040 ",Silver,AWD,Gasoline,2.0L,75,Dealer
2023,HR-V Sport,"$28,790 ",White,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$28,790 ",White,AWD,Gasoline,2.0L,47,Dealer
2023,HR-V EX-L,"$31,040 ",White,AWD,Gasoline,2.0L,0,Dealer
2023,HR-V Sport,"$29,040 ",White,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V Sport,"$28,790 ",White,AWD,Gasoline,2.0L,1000,Dealer
2023,HR-V Sport,"$29,040 ",White,AWD,Gasoline,2.0L,10,Dealer
2023,HR-V LX,"$26,790 ",White,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V LX,"$26,790 ",White,AWD,Gasoline,2.0L,1,Dealer
2023,HR-V Sport,"$29,150 ",White,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V LX,"$29,940 ",White,AWD,Gasoline,2.0L,5,Dealer
2023,HR-V LX,"$26,790 ",White,AWD,Gasoline,2.0L,4,Dealer
2023,HR-V Sport,"$29,040 ",White,AWD,Gasoline,2.0L,1,Dealer
2023,HR-V Sport,"$29,150 ",White,AWD,Gasoline,2.0L,1,Dealer
2023,HR-V Sport,"$29,040 ",White,AWD,Gasoline,2.0L,8,Dealer
2023,HR-V Sport,"$28,790 ",White,AWD,Gasoline,2.0L,43,Dealer
2023,HR-V LX,"$26,940 ",White,AWD,Gasoline,2.0L,0,Dealer
2023,HR-V Sport,"$28,790 ",White,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$28,790 ",White,AWD,Gasoline,2.0L,5,Dealer
2023,HR-V Sport,"$28,790 ",White,AWD,Gasoline,2.0L,5,Dealer
2023,HR-V Sport,"$29,040 ",White,AWD,Gasoline,2.0L,3,Dealer
2023,HR-V Sport,"$29,150 ",White,AWD,Gasoline,2.0L,5,Dealer
2023,HR-V Sport,"$29,150 ",White,AWD,Gasoline,2.0L,2,Dealer
2023,HR-V Sport,"$28,293 ",White,AWD,Gasoline,2.0L,0,Dealer
2023,HR-V Sport,"$28,790 ",Yellow,AWD,Gasoline,2.0L,4,Dealer
2023,HR-V Sport,"$28,645 ",Black,AWD,Gasoline,2.0L,10,Dealer
2023,HR-V EX-L,"$30,695 ",Black,AWD,Gasoline,2.0L,4,Dealer
2023,HR-V LX,"$26,395 ",Black,AWD,Gasoline,2.0L,1,Dealer
2023,HR-V LX,"$26,790 ",White,AWD,Gasoline,2.0L,1,Dealer
2023,HR-V EX-L,"$31,150 ",White,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V EX-L,"$31,040 ",White,AWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$28,395 ",Red,AWD,Gasoline,2.0L,1,Dealer
2023,HR-V EX-L,"$30,645 ",Silver,AWD,Gasoline,2.0L,5,Dealer
2023,HR-V LX,"$26,395 ",Silver,AWD,Gasoline,2.0L,1,Dealer
2023,HR-V LX,"$26,940 ",White,AWD,Gasoline,2.0L,5,Dealer
2022,Civic Sport,"$26,552 ",Black,FWD,Gasoline,2.0L,30322,Dealer
2022,Civic Sport,"$25,644 ",Black,FWD,Gasoline,2.0L,15475,Dealer
2022,Civic Sport,"$26,312 ",Black,FWD,Gasoline,2.0L,23288,Dealer
2022,Civic Sport,"$24,315 ",Black,FWD,Gasoline,2.0L,5163,Dealer
2022,Civic Sport,"$26,998 ",Black,FWD,Gasoline,2.0L,20739,Dealer
2022,Civic Sport,"$25,533 ",Black,FWD,Gasoline,2.0L,33414,Dealer
2022,Civic Sport,"$28,990 ",Black,FWD,Gasoline,2.0L,5165,Dealer
2022,Civic Sport,"$27,495 ",Blue,FWD,Gasoline,2.0L,8855,Dealer
2022,Civic Sport,"$32,995 ",Blue,FWD,Gasoline,2.0L,7519,Dealer
2022,Civic Sport,"$27,988 ",Blue,FWD,Gasoline,2.0L,6235,Dealer
2022,Civic LX,"$23,635 ",Blue,FWD,Gasoline,2.0L,30060,Dealer
2022,Civic Sport,"$29,987 ",Blue,FWD,Gasoline,2.0L,1112,Dealer
2022,Civic Sport,"$24,997 ",Blue,FWD,Gasoline,2.0L,20377,Dealer
2022,Civic Sport,"$26,240 ",Blue,FWD,Gasoline,2.0L,0,Dealer
2022,Civic Sport,"$28,999 ",Blue,FWD,Gasoline,2.0L,9015,Dealer
2022,Civic Sport,"$29,785 ",Blue,FWD,Gasoline,2.0L,5823,Dealer
2022,Civic Sport,"$25,750 ",Blue,FWD,Gasoline,2.0L,15248,Dealer
2022,Civic Sport,"$23,625 ",Red,FWD,Gasoline,2.0L,27005,Dealer
2022,Civic Sport,"$27,472 ",Red,FWD,Gasoline,2.0L,20915,Dealer
2022,Civic Sport,"$26,727 ",Red,FWD,Gasoline,2.0L,21633,Dealer
2022,Civic Sport,"$24,995 ",Red,FWD,Gasoline,2.0L,3306,Dealer
2022,Civic Sport,"$25,248 ",Red,FWD,Gasoline,2.0L,13655,Dealer
2022,Civic Sport,"$24,765 ",Silver,FWD,Gasoline,2.0L,10,Dealer
2022,Civic Sport,"$25,502 ",Silver,FWD,Gasoline,2.0L,19922,Dealer
2022,Civic Sport,"$27,913 ",Silver,FWD,Gasoline,2.0L,15121,Dealer
2022,Civic Sport,"$25,495 ",Silver,FWD,Gasoline,2.0L,637,Dealer
2022,Civic Sport,"$23,942 ",Silver,FWD,Gasoline,2.0L,2617,Dealer
2022,Civic Sport,"$25,540 ",Silver,FWD,Gasoline,2.0L,2,Dealer
2022,Civic Sport,"$31,900 ",Silver,FWD,Gasoline,2.0L,10709,Dealer
2022,Civic Sport,"$27,068 ",White,FWD,Gasoline,2.0L,9693,Dealer
2022,Civic Sport,"$25,496 ",White,FWD,Gasoline,2.0L,7878,Dealer
2022,Civic Sport,"$26,947 ",White,FWD,Gasoline,2.0L,1793,Dealer
2022,Civic Sport,"$27,976 ",White,FWD,Gasoline,2.0L,20766,Dealer
2022,Civic Sport,"$27,896 ",White,FWD,Gasoline,2.0L,14402,Dealer
2023,HR-V LX,"$24,845 ",Black,FWD,Gasoline,2.0L,6,Dealer
2023,Civic Sport,"$25,745 ",Black,FWD,Gasoline,2.0L,2,Dealer
2023,Civic Sport,"$25,745 ",Black,FWD,Gasoline,2.0L,3,Dealer
2023,Civic Sport,"$25,745 ",Black,FWD,Gasoline,2.0L,2,Dealer
2023,HR-V LX,"$25,095 ",Black,FWD,Gasoline,2.0L,0,Dealer
2023,HR-V EX-L,"$29,195 ",Black,FWD,Gasoline,2.0L,5,Dealer
2023,Civic Sport,"$26,545 ",Black,FWD,Gasoline,2.0L,3,Dealer
2023,HR-V LX,"$24,895 ",Blue,FWD,Gasoline,2.0L,–,Dealer
2023,HR-V Sport,"$27,540 ",Blue,FWD,Gasoline,2.0L,7,Dealer
2023,Civic Sport,"$25,745 ",Blue,FWD,Gasoline,2.0L,1,Dealer
2023,Civic Sport,"$25,745 ",Blue,FWD,Gasoline,2.0L,6,Dealer
2023,Civic Sport,"$25,745 ",Blue,FWD,Gasoline,2.0L,4,Dealer
2023,Civic Sport,"$25,745 ",Blue,FWD,Gasoline,2.0L,21,Dealer
2023,Civic Sport,"$26,940 ",Blue,FWD,Gasoline,2.0L,200,Dealer
2023,Civic Sport,"$27,400 ",Blue,FWD,Gasoline,2.0L,2,Dealer
2023,Civic Sport,"$25,745 ",Blue,FWD,Gasoline,2.0L,10,Dealer
2023,Civic Sport,"$27,400 ",Blue,FWD,Gasoline,2.0L,14,Dealer
2023,Civic Sport,"$26,940 ",Blue,FWD,Gasoline,2.0L,3,Dealer
2023,Civic Sport,"$26,145 ",Blue,FWD,Gasoline,2.0L,–,Dealer
2023,HR-V EX-L,"$29,540 ",Green,FWD,Gasoline,2.0L,2,Dealer
2023,HR-V Sport,"$27,650 ",White,FWD,Gasoline,2.0L,5,Dealer
2023,HR-V EX-L,"$29,145 ",Red,FWD,Gasoline,2.0L,5,Dealer
2023,HR-V Sport,"$27,195 ",Red,FWD,Gasoline,2.0L,5,Dealer
2023,HR-V Sport,"$27,145 ",Red,FWD,Gasoline,2.0L,4,Dealer
2023,Civic Sport,"$26,545 ",Red,FWD,Gasoline,2.0L,5,Dealer
2023,Civic Sport,"$30,431 ",Red,FWD,Gasoline,2.0L,12,Dealer
2023,Civic Sport,"$25,745 ",Red,FWD,Gasoline,2.0L,0,Dealer
2023,Civic Sport,"$26,545 ",Red,FWD,Gasoline,2.0L,–,Dealer
2023,Civic Sport,"$25,745 ",Red,FWD,Gasoline,2.0L,4,Dealer
2023,HR-V LX,"$24,895 ",Silver,FWD,Gasoline,2.0L,80,Dealer
2023,Civic Sport,"$26,145 ",Silver,FWD,Gasoline,2.0L,4,Dealer
2023,Civic Sport,"$26,145 ",Silver,FWD,Gasoline,2.0L,5,Dealer
2023,Civic Sport,"$26,945 ",Silver,FWD,Gasoline,2.0L,0,Dealer
2023,HR-V LX,"$25,045 ",Silver,FWD,Gasoline,2.0L,12,Dealer
2023,HR-V EX-L,"$29,145 ",Silver,FWD,Gasoline,2.0L,–,Dealer
2023,Civic Sport,"$26,145 ",Silver,FWD,Gasoline,2.0L,15,Dealer
2023,HR-V EX-L,"$29,195 ",Silver,FWD,Gasoline,2.0L,10,Dealer
2023,Civic Sport,"$25,745 ",Silver,FWD,Gasoline,2.0L,–,Dealer
2023,Civic Sport,"$29,618 ",Silver,FWD,Gasoline,2.0L,7,Dealer
2023,Civic Sport,"$25,745 ",Silver,FWD,Gasoline,2.0L,8,Dealer
2023,Civic Sport,"$26,145 ",Silver,FWD,Gasoline,2.0L,5,Dealer
2023,Civic Sport,"$26,145 ",Silver,FWD,Gasoline,2.0L,6,Dealer
2023,Civic Sport,"$25,245 ",Silver,FWD,Gasoline,2.0L,7,Dealer
2023,HR-V EX-L,"$29,145 ",Silver,FWD,Gasoline,2.0L,2,Dealer
2023,HR-V EX-L,"$29,444 ",Silver,FWD,Gasoline,2.0L,6281,Dealer
2023,HR-V LX,"$24,895 ",Silver,FWD,Gasoline,2.0L,4,Dealer
2023,HR-V EX-L,"$29,145 ",Silver,FWD,Gasoline,2.0L,14,Dealer
2023,HR-V LX,"$24,895 ",Silver,FWD,Gasoline,2.0L,0,Dealer
2023,HR-V EX-L,"$29,145 ",Silver,FWD,Gasoline,2.0L,3,Dealer
2023,HR-V EX-L,"$29,145 ",Silver,FWD,Gasoline,2.0L,3,Dealer
2023,HR-V EX-L,"$29,145 ",Silver,FWD,Gasoline,2.0L,18,Dealer
2023,HR-V EX-L,"$29,195 ",Silver,FWD,Gasoline,2.0L,5,Dealer
2023,HR-V LX,"$23,800 ",Silver,FWD,Gasoline,2.0L,10,Dealer
2023,HR-V EX-L,"$29,145 ",Silver,FWD,Gasoline,2.0L,18,Dealer
2023,Civic Sport,"$26,140 ",Silver,FWD,Gasoline,2.0L,–,Dealer
2023,Civic Sport,"$25,009 ",Silver,FWD,Gasoline,2.0L,1,Dealer
2023,Civic Sport,"$25,745 ",Silver,FWD,Gasoline,2.0L,–,Dealer
